affiliation_id,affiliation_name,affiliation_country
1325225972,northwest airlines,United States
1324925910,st thomas hospital,United Kingdom
1323065761,statistics finland,Finland
1320701149,chrysler group llc,United States
1319032362,royal haskoningdhv,Netherlands
1316449672,zenith electronics,United States
1315810332,altair engineering,United States
1314892704,honda r d americas,United States
1314022388,population council,United States
1312445953,tea board of india,India
1311436738,ministry of health,Vietnam
1309532762,blackberry limited,Canada
1308548392,santa fe institute,United States
1305429183,schneider electric,France
1303371947,steel dynamics inc,United States
1303212264,westminster school,United Kingdom
1302113299,babraham institute,United Kingdom
1300590480,alenia aeronautica,Italy
1299398628,saab automobile ab,Sweden
1298200873,cure international,United States
1297830933,urban design group,United States
1297402049,st john s hospital,Not Found
1295929820,yamaha corporation,Japan
1295499534,seattle children s,United States
1295069243,all nippon airways,Japan
1293723497,government college,Not Found
1292974536,ford motor company,United States
1292815773,st joseph hospital,United States
1291431925,mozilla foundation,United States
932536944,topcon corporation,Japan
932009129,all saints college,Not Found
928653953,lethbridge college,Canada
927599936,gibraltar hardware,United States
926574661,leipzig university,Germany
924318406,macewan university,Canada
923761214,standard chartered,United Kingdom
920875979,wabco holdings inc,United States
918821925,junta of andalusia,Spain
910116274,carlisle companies,United States
905180023,eastern university,United States
904740543,fulbright jaworski,United States
903994226,xuchang university,China
900511693,uq business school,Australia
898388014,woodside petroleum,Australia
897630457,ladenburg thalmann,United States
891191580,aalborg university,Denmark
890313921,indiana black expo,United States
886391194,city national bank,Not Found
881766915,nanjing university,China
877506347,abertay university,United Kingdom
872248612,claremont colleges,United States
870458005,rolf c hagen group,Canada
865270476,symyx technologies,United States
863267236,smit international,Netherlands
860813019,bharath university,India
300131239,antioch university,United States
288011450,comilla university,Bangladesh
271861418,polaris industries,United States
250153783,kessler foundation,United States
238302431,galileo university,Guatemala
223532165,university of utah,United States
221092938,krishna university,India
207527440,al aqsa university,Palestinian Territories
207409579,evolution robotics,United States
205783295,cornell university,United States
205490536,dongguk university,South Korea
204954614,kangnam university,South Korea
204722609,queen s university,Canada
204205638,austral university,Argentina
203896776,rizhao polytechnic,China
203339264,university of lyon,France
201800536,sapporo university,Japan
200561399,university of kota,India
200522546,applied biosystems,United States
199702508,al jouf university,Saudi Arabia
199305430,nantong university,China
197907453,akdeniz university,Turkey
196272386,providence college,United States
195875291,ashland university,United States
195631090,majmaah university,Saudi Arabia
195575238,middlebury college,United States
195459967,mizoram university,India
193700539,tilburg university,Netherlands
193662353,utrecht university,Netherlands
193649603,hawassa university,Ethiopia
193629610,tallinn university,Estonia
193424650,capella university,United States
193114190,chifeng university,China
192805215,damghan university,Iran
192703252,university of lima,Peru
192459885,macaulay institute,United Kingdom
192398990,zagazig university,Egypt
191420491,university of jaen,Spain
191365509,hamdard university,Pakistan
191247993,shobhit university,India
191240316,university of hull,United Kingdom
189772984,tzu chi university,Taiwan
188740104,baskent university,Turkey
185940356,soochow university,China
185604430,smart technologies,Canada
185071736,chapman university,United States
184942183,university of oslo,Norway
184903800,environment agency,United Kingdom
184856343,glynd?r university,United Kingdom
184746854,lincoln university,New Zealand
183675789,fundacion favaloro,United States
181598100,grove city college,United States
181361081,longyan university,China
181326427,donghua university,China
181316594,thales air defence,United Kingdom
180980256,waters corporation,United States
178319760,kuvempu university,India
178232147,guizhou university,China
178098764,brother industries,Japan
177739611,yangtze university,China
177733328,can tho university,Vietnam
177721651,oakland university,United States
176790772,murdoch university,Australia
176601375,khalifa university,United Arab Emirates
176113532,gettysburg college,United States
175339597,hobart corporation,United States
174731842,islamia university,Pakistan
173212132,vilnius university,Lithuania
172617244,leading university,Bangladesh
170238339,duy tan university,Vietnam
169845747,leica microsystems,Germany
169768744,norwich university,United States
169666994,kuwait oil company,Kuwait
169090423,tunghai university,Taiwan
169077156,st francis college,United States
169016828,shimane university,Japan
168864056,bilkent university,Turkey
167316560,ge global research,Not Found
166466826,miami dade college,United States
165488957,lingnan university,Hong Kong
165382809,carl zeiss meditec,Germany
165322559,andrew corporation,United States
165028127,konyang university,South Korea
164861460,manipal university,India
164819775,anadarko petroleum,United States
164389053,fordham university,United States
163770644,okayama university,Japan
162868743,tianjin university,China
160391749,jiaying university,China
158221174,germanischer lloyd,Germany
155936010,ovidius university,Romania
153610741,tyco international,United States
151893264,jiamusi university,China
151651118,lincoln university,New Zealand
151328261,hampton university,United States
151104398,pokhara university,Nepal
151013683,binzhou university,China
150807315,guangxi university,China
150442922,shikoku university,Japan
149899117,max planck society,Germany
149471917,fort lewis college,United States
148561432,chiron corporation,United States
146620803,wenzhou university,China
146071755,kunming university,China
145210474,assumption college,United States
144851764,taisei corporation,Japan
144693123,university of buea,Cameroon
144648050,yong in university,South Korea
144571360,viterbo university,United States
144536108,apache corporation,United States
143128562,okinawa university,Japan
142899784,university of sfax,Tunisia
141641110,shivaji university,India
141591182,university of aizu,Japan
141431873,periyar university,India
141022234,takata corporation,Japan
139962865,dong seoul college,South Korea
139924743,bentley university,United States
139787848,capital university,United States
139290212,hofstra university,United States
138659443,widener university,United States
138537684,gauhati university,India
137975476,shinshu university,Japan
137407579,university of oran,Algeria
136978897,biocity nottingham,United Kingdom
136533007,montgomery college,United States
136199984,harvard university,United States
135140700,university of bonn,Germany
134235054,sabanci university,Turkey
134103237,european schoolnet,Belgium
133743585,anadolu university,Turkey
133575017,lessius hogeschool,Belgium
132548689,kongsberg maritime,Norway
131827901,stmicroelectronics,Switzerland
131787340,seagate technology,United States
130929987,university of mons,Belgium
129488602,burapha university,Thailand
129364015,partners in health,United States
126826664,udayana university,Indonesia
126307644,university of iowa,United States
123387679,uppsala university,Sweden
122274158,dalarna university,Sweden
121596126,aksaray university,Turkey
120906700,siemens healthcare,United States
119888943,gonzaga university,United States
119668213,karunya university,India
119522612,daejeon university,South Korea
119444241,ajou motor college,South Korea
119045251,huaqiao university,China
118746106,college of wooster,United States
118564535,university of bern,Switzerland
118298837,sankara nethralaya,India
118020396,swarthmore college,United States
117397414,aurora health care,United States
116265982,qinghai university,China
116121188,dolby laboratories,United States
115592961,jiangsu university,China
115329136,ie business school,Spain
114602248,bharat electronics,India
114173286,gujarat university,India
114171174,tsurumi university,Japan
113618177,cameron university,United States
112281704,academy of finland,Finland
111971639,qiqihar university,China
110995367,sprint corporation,United States
110708253,neumont university,United States
110273157,kookmin university,South Korea
109147379,nxp semiconductors,Netherlands
108688024,qingdao university,China
108541056,pacific university,United States
108290504,university of pisa,Italy
107470533,tamkang university,Taiwan
107363760,harding university,United States
106245021,cankaya university,Turkey
105292261,ministry of health,Vietnam
103703290,sakarya university,Turkey
103390050,ryukoku university,Japan
102799917,unity technologies,United States
102786147,dongseo university,South Korea
102322142,rutgers university,United States
102298084,andrews university,United States
102208913,shihezi university,China
99939339,brookhaven college,United States
99908691,yuan ze university,Taiwan
99490713,stetson university,United States
98559091,rzeszow university,Poland
98381234,university of oulu,Finland
98083888,musashi university,Japan
97098773,webster university,United States
94800806,birzeit university,Palestinian Territories
94148482,information school,Not Found
93477617,huizhou university,China
92449659,al isra university,Jordan
89833154,centaur technology,Taiwan
89525857,platform computing,Canada
89440247,myongji university,South Korea
89226531,rangsit university,Thailand
89015989,dankook university,South Korea
87673952,erciyes university,Turkey
85507684,yarmouk university,Jordan
85389745,woosong university,South Korea
83321563,samford university,United States
83259278,manouba university,Tunisia
83055583,robotics institute,United States
82880672,beihang university,China
82760581,taizhou university,China
80276326,university of guam,Guam
79741316,university of pecs,Hungary
79510175,cardiff university,United Kingdom
79161377,punjabi university,India
79056234,gwangju university,South Korea
78649154,bloomfield college,United States
78147621,dyal singh college,Not Found
76214153,lanzhou university,China
76198965,university of jena,Germany
75717288,rogers corporation,United States
74897591,marmara university,Turkey
73162669,viktoria institute,Sweden
72903472,occidental college,United States
72677176,tripura university,India
72253084,saitama university,Japan
72019824,vcu medical center,United States
71965598,adelphi university,United States
71578895,wind river systems,United States
71395657,niigata university,Japan
71209653,bocconi university,Italy
71146071,polk state college,United States
70374766,university of aden,Yemen
69729016,tungnan university,Taiwan
67789559,liberty university,United States
67327644,cordoba university,United States
67255865,hoa sen university,Vietnam
67080706,alzahra university,Iran
66883779,weifang university,China
64880365,dillard university,United States
64134780,ataturk university,Turkey
63562232,bucheon university,South Korea
62800249,xingtai university,China
60060512,trinity university,United States
58610484,seattle university,United States
56409017,nahrain university,Iraq
55913730,bangkok university,Thailand
55892964,andalas university,Indonesia
54734980,celera corporation,United States
54594937,sysmex corporation,Japan
53559539,radford university,United States
53486688,skyworks solutions,United States
52207611,al baha university,Saudi Arabia
52099693,university of york,United Kingdom
51826884,kocaeli university,Turkey
51601045,university of bath,United Kingdom
51204116,arcadia university,United States
48967780,muhlenberg college,United States
48890080,brandon university,Canada
48825208,paris 8 university,France
48722904,kirori mal college,India
48663246,anglo american plc,South Africa
48043334,austrian red cross,Austria
47500176,belmont university,United States
47264519,unitary enterprise,Russia
47229656,university of kufa,Iraq
45329014,taylors university,Malaysia
44936898,basho technologies,United States
44925452,ozyegin university,Turkey
44457188,maltepe university,Turkey
44121478,puget sound energy,United States
43986944,university of ruse,Bulgaria
43517866,mda space missions,Canada
43049936,mako surgical corp,United States
40279923,islamic university,Bangladesh
39660569,colgate university,United States
39586589,swansea university,United Kingdom
39333907,yanshan university,China
36738375,hanshin university,South Korea
36475266,jumonji university,Japan
34250744,university of ?od?,Not Found
33821262,lincoln university,New Zealand
32574673,shantou university,China
32021983,university of kiel,Germany
31784960,fukuoka university,Japan
31362948,era technology ltd,United Kingdom
30685716,european institute,United States
30667456,brescia university,United States
29399908,ucl medical school,United Kingdom
28615091,kyonggi university,South Korea
28334184,ashford university,United States
28252208,d youville college,United States
27367753,el shorouk academy,Egypt
26420036,hamilton institute,Ireland
25399158,mahidol university,Thailand
25251306,yuanpei university,Taiwan
24879904,preston university,Pakistan
24796534,washington college,United States
24648388,bradley university,United States
24306055,suffolk university,United States
24214720,hansung university,South Korea
24185976,sichuan university,China
23846521,atlantic institute,France
22092394,carroll university,United States
21663988,technology college,United Kingdom
21642278,ningxia university,China
21449261,masaryk university,Czech Republic
21215505,al quds university,Palestinian Territories
20622354,forrester research,United States
20581793,university of kent,United Kingdom
20577493,denison university,United States
19772626,yeshiva university,United States
16892885,claflin university,United States
16471300,manipur university,India
15905956,nhk spring company,Japan
15858476,avago technologies,Singapore
15766117,university of graz,Austria
14780663,mingdao university,Taiwan
14637135,motorola solutions,United States
12833781,lampung university,Indonesia
12393601,huaihua university,China
10902133,james i university,Spain
9570713,tafresh university,Iran
8975392,osmania university,India
8833935,university of leon,Spain
8666313,beykent university,Turkey
8078737,clemson university,United States
6289922,university of vigo,Spain
6178835,ibaraki university,Japan
5561750,university of bari,Italy
5444425,macalester college,United States
5337786,chatham university,United States
4923324,fraunhofer society,Germany
4588055,tottori university,Japan
4575257,hanyang university,South Korea
3923682,soochow university,China
3150213,intuitive surgical,United States
1793135,yanbian university,China
592451,indiana university,United States
530967,ryerson university,Canada
1343052199,kaiser permanente,United States
1341817808,christian college,Sri Lanka
1340796974,sae international,United States
1340753257,royal institution,United Kingdom
1340311125,bbc world service,United Kingdom
1337163019,adler planetarium,United States
1334696734,american airlines,United States
1332570615,sikorsky aircraft,United States
1328892508,nationaal archief,Netherlands
1328179367,carnegie learning,United States
1327405815,museum of science,United States
1322829787,sil international,United States
1319815248,statistics canada,Canada
1319431455,picatinny arsenal,United States
1317635190,valve corporation,United States
1315738937,zoran corporation,United States
1315135799,marshfield clinic,United States
1311003375,burton snowboards,United States
1310099993,mitsubishi motors,Japan
1308199089,harbin university,China
1307600426,dassault aviation,France
1305493378,nasa headquarters,United States
1304023955,ankang university,China
1302211766,queensland health,Australia
1302163369,hartford hospital,United States
1300321885,chesapeake energy,United States
1298353152,sri international,United States
1297592001,bionics institute,Australia
1297333082,altarum institute,United States
1296851301,pacific institute,United States
1294715344,ingenuity systems,United States
1290748110,save the children,United Kingdom
1283104182,pearson education,United Kingdom
1280088453,blue coat systems,United States
1279596006,statistics sweden,Sweden
928334797,semnan university,Iran
927640693,kpit technologies,India
927315873,ministry of labor,Not Found
927159995,asm international,Netherlands
922524417,tmeic corporation,Japan
917438623,africa university,Zimbabwe
917207718,toyota industries,Japan
916559398,kindai university,Japan
915186636,unica corporation,United States
895819238,bethel university,United States
892709138,life technologies,Not Found
885991719,spark new zealand,New Zealand
885954580,dole food company,United States
885919291,victoria s secret,United States
883665419,blackburn college,United States
879203355,sykes enterprises,United States
862893732,telkom university,Indonesia
347237974,ashoka university,India
316699675,hodges university,United States
264201830,fortis healthcare,India
263208278,hazara university,Pakistan
254571519,bartin university,Turkey
221377653,tata technologies,Singapore
219193219,purdue university,United States
215895447,uekusa university,Japan
206935292,shaqra university,Saudi Arabia
206917445,college of dupage,United States
206127235,academy of athens,Greece
205640436,curtin university,Australia
205458487,bakrie university,Indonesia
205237279,nankai university,China
205200222,uttara university,Bangladesh
204337017,aarhus university,Denmark
203238179,rhodes university,South Africa
202968851,huafan university,Taiwan
202709704,norton healthcare,United States
201933988,kagawa university,Japan
201679814,champlain college,United States
201663027,hannan university,Japan
201537933,tohoku university,Japan
201164356,red river college,Canada
200946902,yichun university,China
200439574,evonik industries,Germany
198062273,rivier university,United States
196679149,lander university,United States
196349391,university of ulm,Germany
194120229,xavier university,United States
193775966,yonsei university,South Korea
193427800,applied materials,United States
192046875,iona technologies,Ireland
191208505,xiamen university,China
190930483,kyorin university,Japan
190082696,durham university,United Kingdom
189731429,wellesley college,United States
189648660,sabre corporation,United States
189210763,yunnan university,China
188836384,otago polytechnic,New Zealand
188522409,critical software,Portugal
187986737,college de france,France
187792471,ionian university,Greece
186143895,lehigh university,United States
186065671,lufthansa systems,Germany
184759092,lafayette college,United States
184468904,university of qom,Iran
184020007,wingate institute,Israel
183883511,hanlyo university,South Korea
183874917,urbana university,United States
182707071,ludong university,China
181877577,shanxi university,China
180297670,rti international,United States
179018852,siga technologies,United States
178712713,bryant university,United States
178665097,linear technology,United States
177023625,hansei university,South Korea
176446549,golder associates,Canada
175669267,carestream health,United States
174748290,kainan university,Taiwan
172637570,national grid plc,United Kingdom
170535673,sana a university,Yemen
168870486,st john s college,Not Found
166459259,shiraz university,Iran
162521676,wufeng university,Taiwan
162030827,thapar university,India
162015237,hochschule wismar,Germany
161548249,bangor university,United Kingdom
161374704,university of jos,Nigeria
160994706,odense university,Denmark
160003610,wilkes university,United States
157536573,pasteur institute,France
157394403,baylor university,United States
156216236,qassim university,Saudi Arabia
155707491,haverford college,United States
153338809,regent university,United States
153327471,bunkyo university,Japan
152518017,university of nis,Serbia
152238500,chosun university,South Korea
151281966,cisco systems inc,United States
150744194,waseda university,Japan
150569930,bayer corporation,United States
150149174,mercer university,United States
149704539,deakin university,Australia
149700789,augustana college,United States
149594827,xidian university,China
149313025,vignan university,India
149218525,ankara university,Turkey
148751991,sogang university,South Korea
147238563,hanseo university,South Korea
146824383,hallym university,South Korea
146400125,railway institute,Poland
144581915,jishou university,China
144472018,wyle laboratories,United States
138938424,tuscia university,Italy
138801177,ulster university,United Kingdom
137996928,selcuk university,Turkey
137853757,howard university,United States
137596753,eaton corporation,Ireland
135598925,kyushu university,Japan
134174069,carlow university,United States
133557312,rikkyo university,Japan
132364297,cutter consortium,United States
131835042,uludag university,Turkey
130198913,jaguar land rover,United Kingdom
126601174,tezpur university,India
126592722,nagano university,Japan
126452172,delphi automotive,United Kingdom
126227178,fergusson college,India
126135577,lufthansa technik,Germany
125385970,sra international,United States
124386471,khulna university,Bangladesh
122544976,hebron university,Palestinian Territories
121797337,leiden university,Netherlands
121691239,beihua university,China
121058860,dickinson college,United States
120506574,allegheny college,United States
119841947,openlink software,United States
119031078,nanzan university,Japan
119025939,shahed university,Iran
118353179,depaul university,United States
118121848,varian associates,United States
118019719,hoffmann la roche,Switzerland
116953780,tongji university,China
115304662,university of vic,Spain
114832834,tulane university,United States
114526571,concordia college,United States
112728665,hannam university,South Korea
112679378,newman university,United States
111088046,boston university,United States
110678235,butler university,United States
109935558,ningbo university,China
109009565,dokkyo university,Japan
108245028,conestoga college,Canada
107672454,dartmouth college,United States
105296287,kurume university,Japan
103893186,algonquin college,Canada
102471911,jiwaji university,India
102373834,bryn mawr college,United States
101167994,rio hondo college,United States
100887729,andhra university,India
100301340,quanta technology,United States
100288624,john innes centre,United Kingdom
99978038,core laboratories,Netherlands
98940699,chukyo university,Japan
98374036,delta electronics,Taiwan
98298690,i shou university,Taiwan
98208027,shomal university,Iran
98172049,crocus technology,France
98070013,quincy university,United States
96408529,taylor university,United States
94588446,hongik university,South Korea
93906172,anyang university,South Korea
92688161,acadia university,Canada
91947458,mejiro university,Japan
91041137,assiut university,Egypt
90441925,salzburg research,Austria
88100897,yokogawa electric,Japan
87531838,teikyo university,Japan
87162975,mips technologies,United States
86609021,landcare research,New Zealand
86519414,algoma university,Canada
86381314,vikram university,India
86115722,furman university,United States
85283370,senshu university,Japan
85230861,morehouse college,United States
84392919,temple university,United States
84339108,sunway university,Malaysia
84058292,helwan university,Egypt
83631517,fusion for energy,Spain
83124999,bukkyo university,Japan
82497590,auburn university,United States
80947539,fuzhou university,China
80538482,harran university,Turkey
80046288,walden university,United States
76705860,cascade microtech,United States
74894318,ebara corporation,Japan
74885063,sharda university,India
74883215,alhosn university,United Arab Emirates
74760111,texas instruments,United States
74614422,quest diagnostics,United States
72816309,drexel university,United States
70591777,jeonju university,South Korea
68958158,paris universitas,France
68687955,kaplan university,United States
67388046,gorgan university,Iran
66513531,fayoum university,Egypt
65196183,tatung university,Taiwan
64838667,karary university,Sudan
64449678,putian university,China
64045040,fooyin university,Taiwan
63030401,meisei university,Japan
61822063,icf international,United States
61474668,arup laboratories,United States
60922564,naver corporation,South Korea
60134161,nagoya university,Japan
59899925,okuma corporation,Japan
59225215,bahria university,Pakistan
56705333,commonwealth bank,Australia
56624758,kansai university,Japan
56590836,monash university,Australia
56081889,mendel university,Czech Republic
55707380,manhattan college,United States
55392801,stats chippac ltd,China
55279860,titan corporation,United States
53831458,abasyn university,Pakistan
53508799,tumkur university,India
53122655,rissho university,Japan
52703040,kannur university,India
52510681,daejin university,South Korea
51780484,mersin university,Turkey
51389798,maeda corporation,Japan
51226738,dong a university,South Korea
51158804,massey university,New Zealand
49502546,alfred university,United States
48664048,kalamazoo college,United States
48018076,christ university,India
47807185,saigon university,Vietnam
47631775,hampshire college,United States
47431100,dassault systemes,France
47164929,najran university,Saudi Arabia
46520130,chaohu university,China
45542416,atilim university,Turkey
45372603,ganpat university,India
44896327,mitre corporation,United States
44563897,artois university,France
43475992,sikkim university,India
42999171,sophia university,Japan
42474999,vanung university,Taiwan
42240936,anglogold ashanti,South Africa
40790370,yalova university,Turkey
39995536,shumen university,Bulgaria
37797678,university of uyo,Nigeria
36721946,kuwait university,Kuwait
28777354,sejong university,South Korea
28631974,tokiwa university,Japan
28578482,banco do nordeste,Brazil
27570832,jadara university,Jordan
26437253,orebro university,Sweden
25892078,miyagi university,Japan
24062138,konkuk university,South Korea
23430985,jin ai university,Japan
23229197,giesecke devrient,Germany
23075662,taibah university,Saudi Arabia
20942203,hainan university,China
20231570,peking university,China
18452120,yantai university,China
18003638,mando corporation,South Korea
16004307,serials solutions,United States
15846685,mzumbe university,Tanzania
14894300,foshan university,China
13402291,joanneum research,Austria
12832649,gachon university,South Korea
12387023,trakya university,Turkey
12356871,telecom paristech,France
12335567,hakuoh university,Japan
12113309,depauw university,United States
11912373,micron technology,United States
11317238,seijoh university,Japan
10356626,collegium civitas,Poland
9374425,ottawa university,United States
7923278,royal dutch shell,Netherlands
7725651,vector informatik,Germany
7446070,woosuk university,South Korea
6030618,seikei university,Japan
5023651,mcgill university,Canada
4322298,towson university,United States
4058158,merrimack college,United States
2971882,taisho university,Japan
2540865,institut francais,France
1922660,ge transportation,United States
967637,gannon university,United States
9507,sangji university,South Korea
1343953105,general dynamics,United States
1342846010,bank of thailand,Thailand
1342273802,ubisoft montreal,Canada
1342191700,steyr mannlicher,Austria
1342173709,urban ministries,United Kingdom
1340951533,vision institute,France
1339530752,credence systems,United States
1339417872,wadsworth center,United States
1339145263,juniper networks,United States
1334704838,transport canada,Canada
1332737386,general electric,United States
1332387789,siriraj hospital,Thailand
1331164456,military academy,Not Found
1330665745,energy institute,United Kingdom
1330254920,hudson institute,United States
1328046515,sun microsystems,United States
1326765032,americorps vista,United States
1326577313,open kernel labs,United States
1323236076,sage bionetworks,United States
1320898462,brill publishers,Netherlands
1319473763,volkswagen group,Germany
1316902750,cleveland clinic,United States
1314466530,tokai university,Japan
1314362111,media lab europe,Ireland
1310710659,turkish airlines,Turkey
1309849503,rand corporation,United States
1301648996,american express,United States
1297331678,horvath partners,Germany
1297202495,concord hospital,United States
1294182474,cihan university,Iraq
1292159580,qualcomm atheros,United States
1292114621,fumec university,Brazil
1289575342,bbn technologies,United States
1289530486,bc cancer agency,Canada
1284627352,british hospital,United Kingdom
1281027232,lincoln hospital,United States
1280006231,extreme networks,United States
924422666,adept technology,United States
919620872,ursuline college,United States
919091623,ati technologies,Canada
918872813,emerson electric,United States
913782294,perceptive pixel,United States
913460959,independent bank,United States
907401634,highline college,United States
902626582,groupe limagrain,France
902421307,empirica capital,United States
880641448,luna innovations,United States
869467088,kimep university,Kazakhstan
867474933,algorithmics inc,Canada
865572129,adama university,Ethiopia
864441908,weimar institute,United States
863278814,eclipse internet,United Kingdom
862322245,eafit university,Colombia
862254089,ormat industries,United States
859837995,strand bookstore,United States
758829463,freeport mcmoran,United States
232906412,quest university,Canada
223508252,goalpara college,India
207547235,banha university,Egypt
207277756,kinjo university,Japan
207169309,cyber university,Japan
205139184,moravian college,United States
204626148,uiduk university,South Korea
204291657,hosei university,Japan
203765153,akita university,Japan
202122006,sehan university,South Korea
202117378,munkyung college,South Korea
201389808,josai university,Japan
200576644,hrl laboratories,United States
198387804,okanagan college,Canada
198311069,tobii technology,Sweden
198265615,nigde university,Turkey
197898795,payap university,Thailand
197347611,korea university,South Korea
195373058,honam university,South Korea
194450716,jilin university,China
193478522,emmanuel college,United States
193374721,internet society,United States
191972202,amity university,India
191209535,howon university,South Korea
190734841,maejo university,Thailand
190731455,yeungjin college,South Korea
189774192,colorado college,United States
188592606,hamilton college,United States
188497080,carleton college,United States
188385375,fanshawe college,Canada
186803428,brock university,Canada
186776151,rider university,United States
184937672,chubu university,Japan
183111857,malmo university,Sweden
180765649,aliah university,India
180539885,walsh university,United States
179450942,anatolia college,Greece
177898655,lamar university,United States
177763036,avila university,United States
176902721,carthage college,United States
174554333,nuffield college,United Kingdom
173899330,henan university,China
173288447,grinnell college,United States
173170729,lion corporation,Japan
173009982,iwate university,Japan
172324550,gomal university,Pakistan
171494771,shiga university,Japan
170583851,opole university,Poland
170532803,millsaps college,United States
169199633,aston university,United Kingdom
166073570,binus university,Indonesia
165735259,gunma university,Japan
165232561,asian university,Taiwan
164633055,zirve university,Turkey
163340411,hohai university,China
162706563,hoseo university,South Korea
161346416,jimei university,China
160682246,prist university,India
159948400,jinan university,China
159385669,chiba university,Japan
157471465,monmouth college,United States
157173269,columbia college,United States
155877724,omek interactive,Israel
155673605,union university,United States
154341788,tangshan college,China
154114028,reims university,France
153577553,nancy universite,France
153555950,sait polytechnic,Canada
153265617,sabha university,Libya
152479009,biola university,United States
151583259,barry university,United States
150468666,emory university,United States
149758196,chimie paristech,France
149028718,gediz university,Turkey
148277539,surya university,Indonesia
148037066,tohwa university,Japan
146461966,becton dickinson,United States
145561451,mcdaniel college,United States
145487455,cairo university,Egypt
143868143,anhui university,China
143396566,firat university,Turkey
142822886,asahi university,Japan
142262071,johnson controls,Ireland
141860296,shobi university,Japan
141720752,davidson college,United States
141461282,dana corporation,United States
140786321,tibet university,China
134118262,lewis university,United States
133107991,centre for sight,Not Found
132257509,izmir university,Turkey
130785548,clark university,United States
130510345,dayeh university,Taiwan
130137553,aichi university,Japan
129994210,dogus university,Turkey
128610008,israel chemicals,Israel
128365640,regis university,United States
127787398,murata machinery,Japan
125745342,penn state berks,United States
125656591,effat university,Saudi Arabia
125392429,tamil university,India
125077922,fiat automobiles,Italy
124000169,rf micro devices,United States
123466251,dicle university,Turkey
122706678,halla university,South Korea
121934306,tufts university,United States
120166546,solveit software,Australia
119916105,augsburg college,United States
119890936,united hospitals,United Kingdom
119336515,dow agrosciences,United States
119182057,showa university,Japan
119050109,ahlia university,Bahrain
118568048,keiai university,Japan
116431938,cochlear limited,Australia
116095974,bareilly college,India
115648763,tougaloo college,United States
112185891,rockwell collins,United States
108714496,tunis university,Tunisia
105201765,tokyo laboratory,Japan
104946051,nihon university,Japan
103356709,obuda university,Hungary
102345215,xihua university,China
102322052,wistar institute,United States
100625452,on semiconductor,United States
99555447,vocapia research,Not Found
98435010,lviv polytechnic,Ukraine
98285908,osaka university,Japan
97711275,seijo university,Japan
97455420,sohag university,Egypt
97009856,bohai university,China
96909044,induk university,South Korea
96636082,meijo university,Japan
96211989,hcl technologies,India
96195549,bank of montreal,Canada
95674159,hartnell college,United States
95144958,drury university,United States
92528248,qatar foundation,Qatar
92172085,chunghwa telecom,Taiwan
91874244,colegio pedro ii,Brazil
91450128,jazan university,Saudi Arabia
91044093,zayed university,United Arab Emirates
90735388,kosin university,South Korea
90671886,epoka university,Albania
90576441,atlas elektronik,Germany
89466785,minia university,Egypt
89455037,sheridan college,Canada
89218409,nuclear electric,United Kingdom
87213936,drake university,United States
86310350,aswan university,Egypt
84059937,hyogo university,Japan
83328450,miami university,United States
83257022,albright college,United States
83041322,brooklyn college,United States
82700718,lear corporation,United States
82462995,baker university,United States
82040044,citizen holdings,Japan
81321733,mtu aero engines,Germany
80879226,fmc technologies,United States
80134939,canisius college,United States
79946792,mugla university,Turkey
79477286,columbia college,United States
78545622,aksum university,Ethiopia
77063589,k?chi university,Japan
76842071,icesi university,Colombia
76587968,bose corporation,United States
76257594,sinop university,Turkey
75900474,hubei university,China
75384278,klein associates,Mexico
75380228,mckinsey company,United States
75003612,drs technologies,United States
74054363,linfield college,United States
70764227,indus university,Pakistan
70699430,utkal university,India
70076703,whittier college,United States
69858148,kanto auto works,Japan
68887363,amkor technology,United States
68199945,guilford college,United States
65760639,wolfram research,France
64723972,meiho university,Taiwan
64519617,hanoi university,Vietnam
62801748,portugal telecom,Portugal
60342839,qatar university,Qatar
59944920,yasar university,Turkey
58918642,sofia university,Bulgaria
58534130,deutsche telekom,Germany
58077936,romanian academy,Romania
57361664,azabu university,Japan
56523146,moran eye center,United States
56007636,keele university,United Kingdom
55921689,la roche college,United States
54001450,duzce university,Turkey
52699365,institut galilee,France
52170813,ariel university,Israel
51803142,daido university,Japan
51485169,le moyne college,United States
49702814,mewar university,India
49278261,assam university,India
49135107,protein sciences,United States
48168531,south university,United States
48126063,tenri university,Japan
47646028,maxim integrated,United States
46075344,serbia broadband,Serbia
45998257,sohar university,Oman
45282084,secure computing,United States
45280688,nscad university,Canada
44265643,rowan university,United States
43545212,ehime university,Japan
43406934,laval university,Canada
43337087,hebei university,China
42517020,sofia university,Bulgaria
41624210,fluid operations,Germany
41367789,dongkang college,South Korea
40798026,nilai university,Malaysia
40445986,lloyd s register,United Kingdom
40372098,devry university,United States
39774598,hefei university,China
38476204,urmia university,Iran
37461747,wuhan university,China
36622005,petra university,Jordan
36326968,interdigital inc,United States
34696387,wartburg college,United States
32706565,soran university,Iraq
32597200,ghent university,Belgium
32462889,fatih university,Turkey
32303042,tajen university,Taiwan
31586040,toray industries,Japan
29698356,hitec university,Pakistan
27804330,brown university,United States
25093896,nazareth college,United States
25010766,halic university,Turkey
24943067,fudan university,China
24392897,landmark college,United States
22675022,williams college,United States
22299242,kyoto university,Japan
21376657,tanta university,Egypt
21173400,mutah university,Jordan
21104390,skidmore college,United States
